ts,100100024_pressure,100100024_flow,100100020_pressure,100100020_flow,100100017_pressure,100100017_flow,79_pressure,79_flow,12167_pressure,12167_flow,100004_pressure,100004_flow,1002196_pressure,1002196_flow,100100009_pressure,100100009_flow,100100028_pressure,100100028_flow,100100006_pressure,100100006_flow,100100019_pressure,100100019_flow,100100005_pressure,100100005_flow,100100008_pressure,100100008_flow,100100014_pressure,100100014_flow,11142_pressure,11142_flow,12166_pressure,12166_flow,hour_in_wm3,hour_out_wm3,100100022_flow,10012167_flow
2022-10-01 22:00:00,1546.875,0.0,272.26062,0.0,1756.832,15145.0,1744.6799,15002.842,770.55997,2687.1318,770.9784,0.0,737.4989,1765.4844,0.0,908.0,1519.125,3273.4727,1519.2782,104.43164,1461.8056,10408.262,1178.9017,1.8674011,1.7361112,505.32812,1584.2301,419.78943,365.21098,9167.5,776.8813,3809.4355,3.601600767500001,3.6034256834933336,0.0,0
2022-10-01 23:00:00,1552.0833,0.0,327.5989,0.0,1653.106,10963.0,1644.426,15706.877,772.32,1882.5403,774.7084,0.0,737.4989,1765.4844,0.0,908.0,1454.375,2682.4995,1459.6897,104.43164,1399.3056,10533.919,1178.9017,1.8674011,1.7361112,310.85938,1520.7523,433.20123,427.707,7253.5,776.52127,2879.2817,3.5960629533333335,3.3467869964683334,0.0,0
2022-10-02 00:00:00,1552.0833,0.0,262.04294,0.0,1643.775,9250.0,1636.397,17604.062,769.12,1610.2417,772.22174,0.0,737.4989,1765.4844,0.0,908.0,1443.25,2949.1099,1436.0894,104.43164,1366.3194,11171.006,1178.9017,1.8674011,1.7939815,501.67188,1512.0716,415.39282,268.646,0.0,772.01504,2024.8533,3.2716287183333335,3.0375032245683338,0.0,0
2022-10-02 01:00:00,1552.0833,0.0,226.59752,0.0,1623.811,9235.0,1614.914,15441.842,772.16,1342.157,774.0302,0.0,737.4989,1765.4844,0.0,908.0,1441.4375,756.7925,1439.7062,104.43164,1369.7916,11109.518,1178.9017,1.8674011,1.7361112,215.79297,1506.375,363.36774,234.79399,0.0,775.5813,2435.0366,3.2299883741666666,2.926150037576667,0.0,0
2022-10-02 02:00:00,1552.0833,0.0,297.2171,5870.068,1634.2269,9184.0,1626.8489,15822.398,771.2,1606.3806,771.0914,0.0,737.4989,1765.4844,0.0,908.0,1445.9374,755.96497,1445.0413,104.43164,1375.0,11036.887,1178.9017,1.8674011,1.8518519,476.96875,1515.8694,352.43555,286.006,0.0,772.395,2036.335,3.8345625408333333,2.864566881335,0.0,0
2022-10-02 03:00:00,1552.0833,0.0,316.65784,5848.0156,1582.5809,9193.0,1572.5989,12966.057,764.79995,1205.2185,765.779,0.0,737.4989,1765.4844,0.0,908.0,1437.3751,755.1282,1426.1429,104.43164,1359.375,11012.374,1178.9017,1.8674011,1.6782407,286.82812,1487.3859,349.36932,317.471,0.0,768.91506,2818.3467,3.4361609599999996,2.8112821197058335,0.0,0
2022-10-02 04:00:00,1552.0833,0.0,342.4281,8208.085,1573.9009,9243.0,1564.57,14577.5,775.2,1203.8359,774.8214,0.0,737.4989,1765.4844,0.0,908.0,1409.1251,755.33154,1406.069,104.43164,1336.8056,11246.881,1178.9017,1.8674011,1.7361112,118.921875,1458.3597,413.26093,365.86198,7796.25,775.5813,1983.3384,3.5902113650000005,2.84050973071,0.0,0
2022-10-02 05:00:00,1517.361,9332.553,410.06375,8102.462,1573.9009,9243.0,1576.7219,16909.184,762.87997,2265.96,762.8402,0.0,737.4989,1765.4844,0.0,908.0,1428.4999,754.8158,1420.3559,104.43164,1347.2222,11333.406,1178.9017,1.8674011,1.7361112,546.4844,1468.1255,431.89026,440.727,6350.125,768.48876,3001.7524,4.888147274166666,3.2487960744308335,0.0,0
2022-10-02 06:00:00,1519.0971,8649.619,426.79184,8034.438,1573.9009,9243.0,1847.9719,10852.398,746.23996,5316.1895,751.1981,0.0,737.4989,1765.4844,0.0,908.0,1477.6249,752.676,1489.2578,104.43164,1409.7222,11283.251,1178.9017,1.8674011,1.7361112,477.0547,1607.2881,363.713,424.45198,0.0,764.235,6422.743,4.662383142499999,3.5638126546350004,0.0,0
2022-10-02 07:00:00,1510.4166,11027.367,334.74222,4164.1895,1573.9009,9243.0,1837.5559,11289.797,721.6,8485.33,733.90454,0.0,737.4989,1765.4844,0.0,908.0,1448.8125,8723.0171,1482.7473,104.43164,1427.0834,11343.399,1178.9017,1.8674011,1.7939815,287.4453,1611.3572,357.61688,337.652,0.0,763.3625,10537.441,4.09819181,4.7752331668100005,0.0,0
2022-10-02 08:00:00,1513.8888,12258.955,381.67123,16437.828,1573.9009,9243.0,1845.151,13142.234,725.6,7958.4023,731.87,0.0,737.4989,1765.4844,0.0,908.0,1479.0001,806.4612,1490.8855,104.43164,1411.4583,11409.497,1178.9017,1.8674011,1.6782407,574.2344,1605.6606,304.71686,364.994,0.0,765.4438,10583.557,5.728284403333332,5.873675550368333,0.0,0
2022-10-02 09:00:00,1519.0971,9617.2705,637.65594,14133.992,1573.9009,9243.0,1826.489,13795.99,731.04,7700.3936,735.14783,0.0,737.4989,1765.4844,0.0,908.0,1493.875,752.18945,1510.9593,104.43164,1444.4444,10986.79,1178.9017,1.8674011,1.6782407,575.375,1617.8678,361.94897,567.021,0.0,765.4063,10211.939,5.5782402425,5.365300105135,0.0,0
2022-10-02 10:00:00,1517.361,9557.873,651.0384,14206.505,1573.9009,9243.0,1835.169,13393.898,718.4,8857.979,735.826,0.0,737.4989,1765.4844,0.0,908.0,1510.9999,750.568,1520.7249,104.43164,1456.5972,11018.084,1178.9017,1.8674011,1.6782407,768.09375,1628.4474,329.81348,659.24597,0.0,757.9126,9950.07,5.187381809166666,4.9346798907933325,0.0,0
2022-10-02 11:00:00,1513.8888,17743.41,509.07584,15748.889,1573.9009,9243.0,1767.682,13804.684,675.2,11507.018,735.826,0.0,737.4989,1765.4844,0.0,908.0,1417.875,3604.1859,1448.7486,104.43164,1388.8888,11379.128,1178.9017,1.8674011,1.7361112,790.2344,1554.9326,476.0901,509.08196,0.0,759.6963,14836.945,5.849407871666666,6.077636836568334,0.0,0
2022-10-02 12:00:00,1519.0971,18704.525,416.3933,16478.61,1573.9009,9243.0,1762.474,13958.555,715.36,8803.254,727.1227,422.87244,737.4989,1765.4844,0.0,908.0,1425.375,1793.2655,1445.6742,104.43164,1373.264,11793.355,1178.9017,1.8674011,1.7939815,407.8672,1550.321,346.524,403.61997,0.0,764.8975,11743.646,6.581126105833333,6.402483804518334,0.0,0
2022-10-02 13:00:00,1519.0971,18394.086,568.75433,738.0403,1573.9009,9243.0,1707.356,13696.914,747.36,5890.1807,752.78056,0.0,737.4989,1765.4844,0.0,908.0,1428.375,1890.9266,1435.4564,104.43164,1366.3194,11555.213,1178.9017,1.8674011,1.6782407,525.6406,1490.0986,276.96112,697.221,14687.75,765.7288,8238.494,6.272695721666667,5.255847042964166,0.0,0
2022-10-02 14:00:00,1522.5694,16874.148,492.9807,0.0,1573.9009,9243.0,1707.356,13395.389,759.2,4402.368,762.5011,0.0,737.4989,1765.4844,0.0,908.0,1451.4999,750.8961,1453.0888,104.43164,1378.4722,11417.929,1178.9017,1.8674011,1.7361112,239.67578,1501.492,247.7894,748.867,14291.0,772.3825,5358.618,4.689616538975,4.290910639043333,0.0,0
2022-10-02 15:00:00,1526.0417,16120.023,506.63446,0.0,1573.9009,9243.0,1700.846,13282.816,741.92,6121.8145,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1447.7501,753.0012,1451.823,104.43164,1381.9444,11435.8125,1178.9017,1.8674011,1.7361112,237.9961,1500.1357,218.78012,768.397,14701.25,763.85003,6820.503,4.5629455299999995,4.223717133459999,0.0,0
2022-10-02 16:00:00,1519.0971,18872.232,503.6505,0.0,1573.9009,9243.0,1692.5999,13402.725,718.08,9290.586,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1409.75,806.6266,1422.3452,104.43164,1354.1667,11765.861,1178.9017,1.8674011,1.8518519,621.1094,1477.0775,331.3742,776.42596,15055.25,758.7938,10395.658,4.628599371666666,4.5356971350225,0.0,0
2022-10-02 17:00:00,1513.8888,24092.4,524.8997,18050.146,1573.9009,9243.0,1595.384,14111.816,662.88,12311.594,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1309.5624,2774.625,1329.4814,104.43164,1267.3612,12486.019,1178.9017,1.8674011,1.6782407,596.15625,1396.2383,428.84985,662.501,0.0,750.80377,14734.998,5.379773476583333,5.823009934051667,0.0,0
