ts,100100024_pressure,100100024_flow,100100020_pressure,100100020_flow,100100017_pressure,100100017_flow,79_pressure,79_flow,12167_pressure,12167_flow,100004_pressure,100004_flow,1002196_pressure,1002196_flow,100100009_pressure,100100009_flow,100100028_pressure,100100028_flow,100100006_pressure,100100006_flow,100100019_pressure,100100019_flow,100100005_pressure,100100005_flow,100100008_pressure,100100008_flow,100100014_pressure,100100014_flow,11142_pressure,11142_flow,12166_pressure,12166_flow,hour_in_wm3,hour_out_wm3,100100022_flow,10012167_flow
2022-08-26 12:00:00,1644.0972,34675.0,593.1683,11578.589,1469.307,28266.0,1662.22,12476.182,684.64,8063.092,699.3173,360.94177,711.4567,1466.5312,0.0,908.0,1051.4376,0.0,1069.788,104.43164,980.9028,12289.255,1063.9606,0.0,1.6203703,1322.5625,1142.3275,2633.4438,703.514,10125.25,736.7475,11869.994,10.059076512500003,8.678769471158335,0.0,0
2022-08-26 13:00:00,1649.3056,33280.188,597.50854,11773.595,1410.4999,25311.0,1662.22,12476.182,710.24,6375.5664,718.98454,0.0,726.93735,1246.4062,0.0,908.0,1093.4999,0.0,1105.505,104.43164,1017.361,11784.618,1098.5307,0.0,1.7361112,1116.25,1155.3485,1935.8381,697.221,10117.0,740.99255,8848.273,9.472573429166669,8.122164421370833,0.0,0
2022-08-26 14:00:00,1651.0416,31970.262,687.93054,9150.436,1427.2089,23634.0,1662.22,12476.182,719.19996,5714.6787,725.8794,0.0,733.0138,1149.375,0.0,908.0,1149.0626,0.0,1161.6573,104.43164,1076.3888,11392.017,1154.1946,0.0,1.4467592,1236.25,1210.4169,1859.7295,717.83596,8527.75,740.4213,7078.1836,9.081156075,7.7961237868925,0.0,0
2022-08-26 15:00:00,1652.7777,31364.154,1.3192636,431.578,1566.0889,27530.0,1662.22,12476.182,706.88,7010.289,717.5152,0.0,725.27355,1242.1094,0.0,908.0,1202.25,0.0,1214.0118,104.43164,1130.2083,11604.653,1208.1984,0.0,1.6782407,752.2031,1284.2029,415.33563,780.76595,7900.125,738.4475,9359.041,8.870458995833333,7.750336404626666,0.0,0
2022-08-26 16:00:00,1656.25,29868.94,1.3192636,431.578,1512.924,24367.0,1662.22,12476.182,693.12,8743.693,706.0991,0.0,717.6056,1429.2812,0.0,908.0,1240.1252,0.0,1252.4414,104.43164,1152.7778,11280.508,1250.874,1.8560181,1.6203703,1430.0938,1302.9207,495.64874,764.274,9359.0,739.73876,10540.246,7.8172385916666665,8.8162349377425,0.0,0
2022-08-26 17:00:00,1656.25,30595.46,1.3093172,431.578,1477.119,23944.0,1662.22,12476.182,639.52,11945.727,663.5998,1574.9685,693.0102,1871.3125,0.0,908.0,1180.0625,0.0,1206.9589,104.43164,1133.6806,11520.666,1208.6867,0.0,1.7361112,870.1719,1253.2779,2645.8745,755.377,12017.75,734.41374,15138.869,7.712829529166667,9.414066940714168,0.0,0
2022-08-26 18:00:00,1652.7777,33621.19,1.2104855,431.578,1382.507,23838.0,1662.22,12476.182,643.83996,11135.877,664.16496,1534.8,689.61024,2073.4062,0.0,908.0,1057.9374,0.0,1083.8035,104.43164,1006.9444,11830.906,1085.1519,0.0,1.7939815,931.0156,1136.9021,409.00214,737.8,12795.75,736.04876,16034.281,7.934259933333333,9.766544207260834,0.0,0
2022-08-26 19:00:00,1656.25,34293.88,1.1692528,431.578,1348.004,23691.0,1662.22,12476.182,705.59996,6537.21,712.8809,0.0,723.4651,1473.8906,0.0,908.0,1020.0624,0.0,1032.8957,104.43164,942.7083,11513.11,1025.6793,1.083313,1.8518519,1089.0312,1085.9029,327.1183,757.981,12099.5,741.42754,9326.396,8.067665683333333,8.9754933481975,0.0,0
2022-08-26 20:00:00,1656.25,32088.0,1.2500905,431.578,1362.3259,17050.0,1662.22,12476.182,728.32,4548.336,729.3833,0.0,736.9925,1353.7656,0.0,908.0,1111.6874,0.0,1116.2652,104.43164,1027.7778,11163.812,1107.0268,2.6749878,1.7361112,1231.9688,1171.8962,335.37628,787.70995,9665.0,745.66,6559.4033,7.800639612500001,7.6521264682675,0.0,0
2022-08-26 21:00:00,1649.3056,29545.908,1.3302952,431.578,1438.059,18951.0,1662.22,12476.182,733.76,4001.9722,736.6172,0.0,740.8265,1248.0312,0.0,908.0,1197.3124,0.0,1204.1558,104.43164,1119.7917,11006.13,1197.3586,0.0,1.7361112,1078.125,1254.0917,348.53162,908.79595,8497.0,742.7838,5579.34,7.092630162500001,7.1437593486725,0.0,0
