ts,100100024_pressure,100100024_flow,100100020_pressure,100100020_flow,100100017_pressure,100100017_flow,79_pressure,79_flow,12167_pressure,12167_flow,100004_pressure,100004_flow,1002196_pressure,1002196_flow,100100028_pressure,100100028_flow,100100006_pressure,100100019_pressure,100100019_flow,100100005_pressure,100100005_flow,100100008_pressure,100100008_flow,100100014_pressure,100100014_flow,11142_pressure,11142_flow,12166_pressure,12166_flow,10012167_flow
2022-10-17 01:00:00,1565.9721,1195.7644,392.70273,0.0,1841.4619,20983.0,7110.439,17895.504,753.43996,5388.1807,752.2154,0.0,762.3836,1299.4688,1399.25,4017.1152,1414.2977,1343.75,11022.508,1345.991,1.0354309,105.6713,825.5625,1563.0708,326.80927,7110.439,0.0,771.5763,5973.8896,0.0
2022-10-17 02:00:00,1569.4444,459.14456,350.6565,355.30276,1826.7059,20858.0,7110.439,18104.832,745.27997,5392.2197,752.2154,0.0,762.3836,1299.4688,1392.9374,5226.8857,1404.8936,1335.0694,11294.503,1345.991,1.0354309,105.32408,584.1094,1538.9276,4203.581,7110.439,0.0,768.03005,6723.2783,0.0
2022-10-17 03:00:00,1560.7638,511.9947,591.0886,17182.324,1816.724,22684.0,7110.439,18019.387,757.76,5526.756,752.2154,0.0,762.3836,1299.4688,1351.625,4904.2207,1370.8948,1298.611,11361.785,1345.991,1.0354309,105.49768,799.6406,1507.46,4069.5386,7110.439,0.0,776.20256,5990.802,0.0
2022-10-17 04:00:00,1552.0833,607.53107,718.4028,16416.658,1854.916,25491.0,7110.439,19245.46,741.44,6603.7285,752.2154,0.0,762.3836,1299.4688,1318.8751,5969.866,1340.0608,1265.625,11698.132,1345.991,1.0354309,105.55556,486.5,1499.5931,4148.675,7110.439,0.0,765.5638,7515.88,0.0
2022-10-17 05:00:00,1539.9306,2103.5488,774.5548,14856.139,1824.536,24636.0,7110.439,20633.234,716.64,10396.434,752.2154,0.0,762.3836,1299.4688,1240.0,7300.7373,1277.7597,1203.125,12523.299,1345.991,1.0354309,105.32408,581.21875,1448.0513,4302.337,7110.439,0.0,762.13753,10110.77,0.0
2022-10-17 06:00:00,1539.9306,14094.793,757.7363,24123.219,1836.0369,32857.0,7110.439,17631.98,748.47996,4843.176,751.9893,985.3906,762.3836,1299.4688,1135.1249,12251.334194,1192.4913,1142.3612,8320.42,1345.991,1.0354309,105.32408,1055.5938,1400.5787,453.42004,7110.439,0.0,767.96377,7828.1357,0.0
2022-10-17 07:00:00,1534.7223,14646.498,744.2634,25974.72,1858.6049,35608.0,7110.439,15811.201,738.72,8167.791,745.8857,0.0,762.3836,1299.4688,1136.625,9508.5896,1173.9547,1098.9584,12037.486,1180.9524,0.0,106.19213,1289.4688,1398.4085,469.72858,7110.439,0.0,766.2425,5859.912,0.0
2022-10-17 08:00:00,1529.514,21011.17,639.10266,21475.744,1871.8419,35530.0,7110.439,16935.11,752.64,4229.9277,757.41476,0.0,760.35804,1678.5469,1207.8125,3299.6311,1232.006,1161.4584,9953.18,1235.1514,0.0,106.25,1526.8438,1423.3656,484.74408,7110.439,0.0,769.73504,6387.384,0.0
2022-10-17 09:00:00,1531.25,19905.037,732.599,10427.874,1839.726,29095.0,7110.439,17987.691,741.75996,5548.078,747.4681,0.0,752.1838,1704.5,1303.0624,907.069348,1316.551,1251.736,9638.45,1321.8701,0.0,106.59722,1698.8125,1474.0936,673.0791,7110.439,0.0,764.68253,7601.2715,0.0
2022-10-17 10:00:00,1531.25,19148.135,729.88635,10449.779,1861.2089,30345.0,7110.439,17944.512,729.91997,6335.907,737.9736,782.02515,746.39666,1840.6562,1326.4999,2090.4414,1335.2683,1274.3056,9140.2,1343.0613,0.0,106.25,1698.9062,1481.4179,2644.309,7110.439,0.0,761.80255,8463.24,0.0
2022-10-17 11:00:00,1527.7779,19665.451,678.2554,11225.871,1849.491,31274.0,7110.439,18054.426,715.51996,7794.674,725.76636,1501.1199,737.1372,2073.0469,1255.0001,4623.7017,1285.8976,1227.4306,9728.798,1298.5302,2.1014404,106.481485,1694.625,1457.0034,569.46924,7110.439,0.0,763.0025,11440.422,0.0
2022-10-17 12:00:00,1527.7779,19115.08,613.51324,11743.819,1884.862,31686.0,7110.439,17755.352,748.47996,5272.954,754.36294,0.0,757.9709,1370.9375,1314.9376,706.70667,1327.5825,1262.1528,9394.794,1332.0262,0.0,106.25,1224.75,1490.3698,633.73914,7110.439,0.0,771.22873,7284.1816,0.0
2022-10-17 13:00:00,1529.514,16865.828,463.50314,16633.084,1868.804,27858.0,7110.439,17991.02,740.96,3516.3657,744.0772,0.0,746.2519,5764.5625,1404.9375,2020.1229,1410.4093,1352.4306,8916.1,1418.6472,0.0,106.770836,1372.875,1540.8264,2448.2935,7110.439,0.0,764.4713,8730.574,0.0
2022-10-17 14:00:00,1531.25,16113.835,443.70074,16737.518,1877.2669,27175.0,7110.439,18021.809,764.96,3126.067,768.60476,0.0,769.11116,1284.5938,1451.375,596.8782,1453.1792,1394.0972,8293.813,1459.7603,0.0,107.11806,1208.5,1575.278,678.1843,7110.439,0.0,777.1376,4514.0195,0.0
2022-10-17 15:00:00,1531.25,16858.656,442.7061,16723.783,1893.325,27605.0,7110.439,17941.54,744.96,5569.832,748.71147,0.0,756.16246,1261.9062,1497.5,600.2855,1502.9116,1442.7084,9088.178,1508.8813,0.0,107.11806,1208.5,1607.2881,959.4496,7110.439,0.0,765.36506,6566.59,0.0
2022-10-17 16:00:00,1527.7779,19212.08,599.13617,25785.844,1845.802,27949.0,7110.439,18347.727,713.12,8467.859,724.9751,736.907,740.1754,1643.6719,1428.2501,2095.79134,1444.9508,1385.4166,9595.563,1453.4127,0.0,107.11806,1208.5,1537.0287,915.9779,7110.439,11100.0,762.27003,11340.676,0.0
2022-10-17 17:00:00,1522.5694,26438.627,621.01825,24745.18,1749.671,27894.0,7110.439,18978.988,642.72,13440.861,669.59035,2444.2432,702.342,2571.8125,1223.1874,7086.873,1296.025,1241.3194,10405.796,1316.9873,0.6380768,107.11806,1208.5,1405.4617,799.7206,7110.439,10035.5,765.57624,17627.64,0.0
2022-10-17 18:00:00,1519.0971,31140.547,655.37866,24143.002,1707.7899,32219.0,7110.439,18742.863,672.32,10180.904,688.35336,1814.8699,710.3716,2090.9844,979.68745,12765.62768,1098.3615,1053.8194,10821.167,1123.5307,0.5116425,107.11806,1208.5,1261.4161,561.9563,7110.439,9459.0,756.8575,15447.768,0.0
2022-10-17 19:00:00,1520.8333,31854.436,739.6519,13985.697,1810.431,34406.0,7110.439,17584.254,620.79996,12734.961,645.74105,515.397,674.2744,1482.8438,924.0937,10324.39687,1046.1878,954.86116,13597.312,1047.1636,0.0,107.11806,1208.5,1292.0698,528.32117,7110.439,6963.125,720.435,15610.975,0.0
2022-10-17 20:00:00,1526.0417,29436.451,749.8696,11196.634,1829.744,35137.0,7110.439,17696.805,695.19997,11011.193,713.4461,0.0,706.2483,1288.2188,1021.25,8638.26932,1107.3134,1012.1528,13045.193,1047.1636,0.0,107.11806,1208.5,1314.0428,610.42676,7110.439,6810.375,764.31,13196.205,0.0
2022-10-17 21:00:00,1529.514,26270.912,763.4329,10902.818,1851.2269,32942.0,7110.439,17734.402,721.28,9112.428,735.3739,0.0,706.2483,1288.2188,1157.0625,8599.7993,1219.3468,1130.2083,12173.161,1047.1636,0.0,107.11806,1208.5,1392.7119,2327.7168,7110.439,6412.375,772.0025,10897.0625,0.0
2022-10-17 22:00:00,1548.6112,2695.832,618.12476,0.0,1814.7709,31740.0,7110.439,18268.895,740.0,7746.129,749.16357,0.0,706.2483,1288.2188,1109.75,6806.6064,1144.7482,1072.9167,12329.498,1047.1636,0.0,107.11806,1208.5,1337.3723,2320.6772,7110.439,10087.75,770.80256,8857.076,0.0
2022-10-17 23:00:00,1562.5,2250.2056,628.9754,0.0,1801.5339,33948.0,7110.439,18178.543,752.15995,6235.466,756.0584,0.0,706.2483,1288.2188,1045.0001,5745.628,1066.1712,977.4306,12706.6,1047.1636,0.0,107.11806,1208.5,1267.6553,614.8694,7110.439,10864.5,771.5225,7067.672,0.0
2022-10-18 00:00:00,1560.7638,2074.5088,685.5796,0.0,1825.4039,34690.0,7110.439,18041.79,748.95996,5836.177,754.589,0.0,706.2483,1288.2188,1021.5626,5261.245,1046.3686,951.38896,12713.124,1047.1636,0.0,107.11806,1208.5,1270.0968,650.95703,7110.439,10014.5,767.4963,7207.214,0.0
2022-10-18 01:00:00,1557.2916,2041.006,718.9453,0.0,1873.1439,36564.0,7110.439,17656.422,760.96,5005.6523,765.32686,0.0,706.2483,1288.2188,1038.6875,5308.1074,1057.9427,965.2778,12634.74,1047.1636,0.0,107.11806,1208.5,1282.5752,4275.415,7110.439,8469.0,775.7888,5766.1484,0.0
2022-10-18 02:00:00,1560.7638,1938.5973,746.8857,0.0,1828.2249,33822.0,7110.439,18781.633,761.76,4734.288,766.9093,0.0,706.2483,1288.2188,1036.4375,6348.5261,1055.9534,965.2778,12702.25,1047.1636,0.0,107.11806,1208.5,1248.1236,4466.0986,7110.439,12271.5,774.82873,5050.5938,0.0
2022-10-18 03:00:00,1560.7638,1933.2655,666.95264,0.0,1866.2,31998.0,7110.439,18319.602,754.08,5144.2812,758.9972,0.0,706.2483,1288.2188,1049.5,5494.372,1079.9154,980.9028,12869.238,1047.1636,0.0,107.11806,1208.5,1337.9148,4232.6836,7110.439,0.0,770.6825,6858.2637,0.0
2022-10-18 04:00:00,1553.8194,1836.648,598.5936,23939.578,1857.52,29567.0,7110.439,18699.426,747.04,6096.244,752.44147,0.0,706.2483,1288.2188,1082.2501,6583.8105,1113.8238,1020.8334,12785.807,1047.1636,0.0,107.11806,1208.5,1358.2603,4262.3613,7110.439,0.0,767.37624,6310.3477,0.0
2022-10-18 05:00:00,1526.0417,4883.552,745.80066,18864.668,1837.3389,32537.0,7110.439,18652.262,700.63996,10980.66,715.9327,0.0,706.2483,1288.2188,1023.0625,8369.84959,1075.123,989.5833,13509.884,1047.1636,0.0,107.11806,1208.5,1334.6596,2473.5913,7110.439,0.0,757.6438,10854.705,0.0
2022-10-18 06:00:00,1534.7223,14935.877,787.7564,25054.07,1879.2199,31020.0,7110.439,28852.102,601.44,11347.309,621.77867,1579.3179,706.2483,1288.2188,876.8437,14126.2848,986.5994,918.4028,12764.064,1047.1636,0.0,107.11806,1208.5,1296.6814,445.86536,7110.439,11133.75,690.09125,12609.064,0.0
2022-10-18 07:00:00,1529.514,15043.584,923.299,20435.986,1811.0819,32470.0,7110.439,26066.719,581.76,8193.369,592.39084,458.50934,706.2483,1288.2188,783.84376,12505.7508,876.6457,800.3472,12563.873,889.8399,0.5796814,107.11806,1208.5,1158.6039,2656.4595,7110.439,8501.0,625.85753,9603.834,0.0
2022-10-18 08:00:00,1527.7779,22799.627,866.514,23153.113,1852.7459,39305.0,7110.439,20578.598,595.03996,7492.2314,609.7975,0.0,616.61994,1431.4219,864.2813,0.0,906.30424,784.7222,12653.855,895.99216,0.5066986,107.11806,1208.5,1204.7201,2848.8472,7110.439,0.0,648.9188,12898.195,0.0
2022-10-18 09:00:00,1534.7223,22587.146,644.8897,16033.25,1835.82,39245.0,7110.439,20102.496,698.72,7730.797,709.2639,296.7588,719.99276,1649.0,951.7188,736.1996,994.4662,892.3611,12477.313,992.281,0.0,107.11806,1208.5,1264.4,2441.0864,7110.439,0.0,748.92503,12726.064,0.0
2022-10-18 10:00:00,1538.1944,21374.557,673.463,11111.686,1864.0299,36980.0,7110.439,19429.883,711.84,8886.609,725.42727,811.5686,737.78826,1779.5938,1056.375,2300.085,1087.6013,994.7916,12238.519,1086.7144,0.0,107.11806,1208.5,1308.0748,4141.6914,7110.439,0.0,760.60253,10773.766,0.0
2022-10-18 11:00:00,1543.4028,21735.85,645.88434,18289.979,1844.5,36788.0,7110.439,19557.762,683.51996,8984.385,697.3958,1458.3118,715.3631,2159.1562,1012.3751,4049.6455,1056.8576,984.375,11805.395,1064.1558,0.0,107.11806,1208.5,1285.0168,4365.298,7110.439,0.0,747.97755,13046.727,0.0
2022-10-18 12:00:00,1543.4028,21947.703,721.56757,16479.58,1856.435,36569.0,7110.439,19108.516,738.88,6583.4883,748.59846,0.0,754.28164,1457.8594,1058.1875,759.7009,1076.6602,980.9028,12084.929,1073.4332,0.0,107.11806,1208.5,1308.0748,2527.2417,7110.439,0.0,767.5088,8762.988,0.0
2022-10-18 13:00:00,1548.6112,20294.057,836.40344,13227.828,1852.7459,33188.0,7110.439,19096.863,758.72,4303.866,761.936,0.0,766.8686,1161.0,1195.1876,644.88416,1203.0708,1111.111,11365.435,1199.7024,0.0,0.0,1483.625,1384.8449,2590.4878,7110.439,0.0,775.41625,5885.8486,0.0
2022-10-18 14:00:00,1548.6112,20294.057,802.7665,14399.138,1855.7839,33036.0,7110.439,19129.84,763.2,3225.2573,766.9093,0.0,768.0261,1317.7812,1309.6876,19.427383,1310.0405,1232.639,10217.794,1310.0537,0.0,0.0,1483.625,1432.8601,2467.5112,7110.439,6651.625,770.43,4275.823,0.0
2022-10-18 15:00:00,1548.6112,20294.057,823.92523,13689.169,1842.5469,30076.0,7110.439,19359.453,740.16,5523.1875,746.5639,0.0,752.40076,1529.0312,1362.875,595.93335,1368.363,1295.1388,10360.581,1370.3074,0.0,0.0,1483.625,1477.8913,2326.3882,7110.439,5527.75,762.11256,7338.129,0.0
2022-10-18 16:00:00,1548.6112,20294.057,805.38873,14214.448,1842.7639,30470.0,7110.439,19127.008,742.88,5997.164,748.3724,310.67603,755.5837,1840.9688,1381.0625,871.2997,1388.6176,1326.389,8466.856,1395.3073,0.0,0.0,1483.625,1487.3859,2436.0522,7110.439,7688.0,771.58874,8996.9,0.0
2022-10-18 17:00:00,1548.6112,20294.057,710.8073,17151.281,1756.832,28734.0,7110.439,20186.246,680.79996,10731.076,697.6218,2343.3745,719.99276,2587.4062,1219.125,7049.634,1276.132,1243.0556,9087.127,1296.7724,0.0,0.0,1483.625,1381.861,2541.4897,7110.439,11636.25,765.4563,14823.18,0.0
2022-10-18 18:00:00,1548.6112,20294.057,672.378,18186.3,1684.354,32069.0,7110.439,18598.402,705.92,7006.1934,712.9939,1642.8108,725.2012,2089.8438,996.0625,13660.9568,1089.5905,1050.3472,9428.436,1109.3706,0.0,0.0,1483.625,1230.491,2243.3193,7110.439,11353.0,753.3113,11705.57,0.0
2022-10-18 19:00:00,1548.6112,20294.057,738.02435,16588.822,1867.502,41989.0,7110.439,17345.762,671.52,11444.545,689.7097,257.46735,709.93763,1525.9531,979.9062,9939.804253,1066.985,975.6945,13368.869,1097.6518,0.0,0.0,1483.625,1266.0277,2112.225,7110.439,9739.25,741.11253,12745.014,0.0
2022-10-18 20:00:00,1548.6112,20294.057,795.35187,14960.292,1834.7349,32679.0,7110.439,18477.531,699.04,10400.682,715.70665,0.0,715.21837,1495.2969,1026.8126,10153.9119,1111.744,1020.8334,13084.715,1097.6518,0.0,0.0,1483.625,1334.6596,504.93585,7110.439,4888.75,760.0438,12478.473,0.0
2022-10-18 21:00:00,1548.6112,20294.057,576.89233,0.0,1811.5159,31601.0,7110.439,19155.371,710.24,9484.584,726.89664,0.0,715.21837,1495.2969,1122.0624,8737.84,1183.3587,1098.9584,12854.528,1097.6518,0.0,0.0,1483.625,1343.6115,494.77264,7110.439,14697.5,767.37624,11867.844,0.0
2022-10-18 22:00:00,1548.6112,20294.057,563.6003,0.0,1832.999,32207.0,7110.439,19601.55,736.16,8272.217,746.5639,0.0,715.21837,1495.2969,1193.8751,7675.4297,1239.963,1152.7778,12123.009,1097.6518,0.0,0.0,1483.625,1378.0631,650.5917,7110.439,15580.75,772.60256,9524.463,0.0
2022-10-18 23:00:00,1548.6112,20294.057,650.13416,0.0,1828.442,29413.0,7110.439,21505.887,743.68,7052.4736,752.44147,0.0,715.21837,1495.2969,1145.0624,6533.248,1174.5877,1098.9584,12452.554,1097.6518,0.0,0.0,1483.625,1352.021,629.8102,7110.439,15023.75,772.0025,7961.3193,0.0
2022-10-19 00:00:00,1548.6112,20294.057,750.50256,0.0,1819.5449,30009.0,7110.439,21086.152,748.47996,6644.839,757.07567,0.0,715.21837,1495.2969,1088.875,6216.8643,1119.6108,1034.7222,12709.491,1097.6518,0.0,0.0,1483.625,1319.7396,715.66406,7110.439,11801.25,771.88253,7468.586,0.0
2022-10-19 01:00:00,1548.6112,20294.057,749.5983,0.0,1872.927,32582.0,7110.439,19956.254,742.23995,6647.907,748.4854,0.0,715.21837,1495.2969,1067.6875,5901.617,1100.4413,1000.0,13320.482,1097.6518,0.0,0.0,1483.625,1361.7867,656.8545,7110.439,0.0,765.27,7321.462,0.0
2022-10-19 02:00:00,1548.6112,20294.057,510.613,82.47325,1884.211,27399.0,7110.439,20328.219,745.92,6920.667,753.57175,0.0,715.21837,1495.2969,1126.1251,5926.2344,1159.8488,1067.7084,12791.347,1097.6518,0.0,0.0,1483.625,1430.4186,1155.1641,7110.439,0.0,772.7225,8002.0,0.0
2022-10-19 03:00:00,1548.6112,20294.057,378.2352,0.0,1889.6359,24272.0,7110.439,25826.11,736.0,7321.8594,743.9642,0.0,715.21837,1495.2969,1148.0625,6269.2383,1176.0345,1090.2778,12593.312,1097.6518,0.0,0.0,1483.625,1415.7699,4350.051,7110.439,0.0,765.15007,8250.928,0.0
2022-10-19 04:00:00,1548.6112,20294.057,381.4,11977.123,1848.84,27838.0,7110.439,21035.238,732.48,7996.2637,741.3645,0.0,715.21837,1495.2969,1138.7501,6149.207,1170.5186,1086.8056,12856.326,1097.6518,0.0,0.0,1483.625,1386.7438,4683.0625,7110.439,0.0,765.03,8676.998,0.0
2022-10-19 05:00:00,1548.6112,20294.057,622.2842,29841.01,1851.2269,30974.0,7110.439,18352.766,685.75996,12836.744,708.13364,0.0,715.21837,1495.2969,1091.8751,7579.26,1150.8065,1060.7638,13602.9,1097.6518,0.0,0.0,1483.625,1377.5206,4569.3477,7110.439,0.0,757.8175,12393.727,0.0
2022-10-19 06:00:00,1548.6112,20294.057,731.96606,31059.8,1845.151,34394.0,7110.439,17812.445,575.52,12959.939,601.8853,1503.8645,715.21837,1495.2969,929.28123,12843.84769,1041.6666,980.9028,12956.832,1097.6518,0.0,0.0,1483.625,1329.2341,2591.1714,7110.439,0.0,677.22625,14117.488,0.0
2022-10-19 07:00:00,1548.6112,20294.057,944.18646,23689.438,1862.5109,42624.0,7110.439,16865.508,612.15997,5041.624,619.63105,356.57532,715.21837,1495.2969,821.0312,12094.07751,918.3305,850.6944,10983.58,935.0546,0.0,0.0,1483.625,1219.9113,3003.1846,7110.439,0.0,640.8825,9660.908,0.0
2022-10-19 08:00:00,1548.6112,20294.057,638.9218,13553.989,1835.3859,37965.0,7110.439,17215.664,653.27996,5688.916,662.4695,0.0,667.3298,1689.3125,891.7812,218.50543,937.0479,845.4861,11468.051,937.1054,0.0,0.0,1483.625,1243.512,2588.8013,7110.439,0.0,691.2913,10725.738,0.0
2022-10-19 09:00:00,1548.6112,20294.057,475.34845,14739.44,1835.3859,38457.0,7110.439,16628.34,739.51995,6207.1025,747.4681,0.0,753.6306,1705.8906,1035.5,2111.564,1060.6554,963.5416,11168.437,1059.4683,0.0,0.0,1483.625,1298.0378,2654.4043,7110.439,0.0,767.04127,8624.846,0.0
2022-10-19 10:00:00,1548.6112,20294.057,572.3712,13879.144,1849.057,36812.0,7110.439,16141.936,733.76,6835.629,740.9124,571.84717,749.2902,1743.0,1137.8126,2978.1963,1155.418,1074.6528,10643.111,1156.929,0.0,0.0578704,1483.625,1359.3453,2692.042,7110.439,0.0,763.9088,8547.873,0.0
2022-10-19 11:00:00,1548.6112,20294.057,560.43555,14070.499,1839.726,37433.0,7110.439,15844.711,710.88,8014.122,721.2451,1499.2058,734.0989,2120.3594,1126.5626,4361.918,1171.1516,1104.1666,10447.614,1179.683,2.2611694,0.0,1483.625,1362.058,2681.0146,7110.439,0.0,765.4688,12466.15,0.0
2022-10-19 12:00:00,1548.6112,20294.057,578.0678,13950.789,1839.2919,29168.0,7110.439,18478.504,750.88,5371.625,762.3881,0.0,762.67296,1327.5312,1250.1874,922.71606,1264.8294,1180.5556,9949.57,1266.499,0.0,0.0,1483.625,1425.807,2417.6733,7110.439,0.0,770.21503,7445.91,0.0
2022-10-19 13:00:00,1548.6112,20294.057,663.8783,12860.228,1840.377,27774.0,7110.439,19618.82,761.28,3890.6387,765.21385,0.0,768.3878,1267.7969,1357.7499,649.98083,1366.2833,1286.4584,9785.94,1367.9637,0.0,0.0,1483.625,1483.0455,4272.244,7110.439,0.0,775.41625,5696.1895,0.0
2022-10-19 14:00:00,1548.6112,20294.057,521.102,14268.646,1834.301,21712.0,7110.439,19804.617,765.76,3354.061,769.8481,0.0,771.28136,1211.6094,1466.6874,595.4032,1471.8968,1401.0417,8937.507,1477.0454,0.0,0.0,1483.625,1579.8897,1295.103,7110.439,12600.75,776.43,4741.5977,0.0
2022-10-19 15:00:00,1548.6112,20294.057,585.1207,13814.264,1808.695,24816.0,7110.439,19628.707,744.47995,5255.492,749.38965,0.0,753.3412,1340.0469,1439.8124,654.17444,1446.7592,1387.1528,9092.463,1452.0454,0.0,0.0,1483.625,1523.7364,2360.768,7110.439,11350.0,762.03,7417.7646,0.0
2022-10-19 16:00:00,1548.6112,20294.057,595.881,13788.314,1778.5319,25256.0,7110.439,19493.578,726.08,7867.3105,738.42573,633.73486,745.5285,1652.4375,1386.9376,2719.043,1400.6437,1345.486,9131.597,1409.3698,0.0,0.0,1483.625,1485.7582,771.1316,7110.439,10247.75,765.40256,9535.123,0.0
2022-10-19 17:00:00,1548.6112,20294.057,565.86084,20312.82,1864.6809,42284.0,7110.439,17993.7,647.68,12302.648,673.32035,2528.2173,701.0399,2743.4688,1196.0001,7274.6113,1265.9143,1223.9583,9737.625,1285.8349,0.0,0.0,1483.625,1397.5947,2533.9648,7110.439,10940.0,759.63,17132.09,0.0
2022-10-19 18:00:00,1548.6112,20294.057,560.43555,20380.543,1862.294,41966.0,7110.439,17997.688,588.0,13852.932,620.4223,1833.0796,650.90877,1892.8438,993.0625,7953.53818,1103.6965,1043.4028,13380.795,1133.6869,0.0,0.0,763.71875,1286.9157,2785.438,7110.439,11280.25,702.47626,15092.973,0.0
2022-10-19 19:00:00,1548.6112,20294.057,655.55945,18818.4,1859.69,35418.0,7110.439,19318.754,539.51997,12117.615,568.6545,479.81012,596.22025,1382.7656,960.53123,4998.726094,1059.932,979.1667,13307.436,1133.6869,0.0,0.1157407,1090.6562,1288.0007,2551.899,7110.439,8614.75,647.30877,14873.889,0.0
2022-10-19 20:00:00,1548.6112,20294.057,708.54675,17521.072,1865.1149,34035.0,7110.439,20407.66,633.6,10544.432,650.9404,0.0,608.22856,1310.9375,997.5625,9544.5122,1094.835,1008.6806,12849.074,1133.6869,0.0,0.0,999.4531,1331.4043,2585.4375,7110.439,4793.875,707.10254,14318.277,0.0
2022-10-19 21:00:00,1548.6112,20294.057,784.1396,15524.841,1882.041,30732.0,7110.439,20447.488,723.04,9355.449,733.56545,0.0,608.22856,1310.9375,1112.0,8594.781,1183.3587,1090.2778,12334.991,1133.6869,0.0,0.0,814.4531,1392.1692,2046.3867,7110.439,4800.375,772.9088,11242.643,0.0
2022-10-19 22:00:00,1548.6112,20294.057,752.8536,129.59082,1870.106,27848.0,7110.439,20817.566,732.63997,8540.459,743.6251,0.0,608.22856,1310.9375,1176.3124,7021.242,1219.5276,1149.3056,12011.23,1133.6869,0.0,0.0,1102.625,1431.2325,652.67847,7110.439,7567.375,770.3225,9939.824,0.0
2022-10-19 23:00:00,1548.6112,20294.057,704.3873,0.0,1839.726,28546.0,7110.439,21132.34,754.56,6229.868,760.80567,0.0,608.22856,1310.9375,1156.1875,6029.291,1180.0131,1102.4306,12023.641,1133.6869,0.0,0.0,648.5781,1377.2492,612.94434,7110.439,10661.5,777.295,7317.8203,0.0
2022-10-20 00:00:00,1548.6112,20294.057,721.3867,0.0,1839.075,27660.0,7110.439,20889.258,738.24,6632.5303,746.11175,0.0,608.22856,1310.9375,1132.75,6012.4365,1159.2159,1074.6528,12271.533,1133.6869,0.0,0.0,1098.625,1369.3824,610.66394,7110.439,10809.0,764.97626,7467.1816,0.0
2022-10-20 01:00:00,1548.6112,20294.057,665.0538,94.663795,1855.567,28208.0,7110.439,20255.504,751.67996,6363.5195,758.206,0.0,608.22856,1310.9375,1120.125,6655.6104,1150.897,1062.5,12385.185,1133.6869,0.0,0.0,1051.5625,1397.3235,635.2009,7110.439,0.0,773.5088,7383.5,0.0
2022-10-20 02:00:00,1548.6112,20294.057,470.7369,402.89343,1869.455,24934.0,7110.439,20150.996,753.6,6365.2373,759.1102,0.0,608.22856,1310.9375,1176.3124,6276.842,1208.1344,1121.5278,12298.2705,1133.6869,0.0,0.0,1126.9375,1456.1895,401.10565,7110.439,0.0,777.295,7287.925,0.0
2022-10-20 03:00:00,1548.6112,20294.057,595.881,13521.1875,1825.6209,24252.0,7110.439,20324.695,747.04,6361.4814,752.44147,0.0,608.22856,1310.9375,1198.9999,6649.325,1227.4848,1145.8334,12124.084,1133.6869,0.0,0.0,890.6406,1439.3706,2301.064,7110.439,0.0,769.1225,7125.866,0.0
2022-10-20 04:00:00,1548.6112,20294.057,699.95667,17870.113,1820.8469,24653.0,7110.439,20823.473,737.76,7436.843,744.52937,0.0,608.22856,1310.9375,1181.875,6682.584,1211.7513,1135.4166,12155.956,1133.6869,0.0,0.0,698.5781,1418.2115,3719.0488,7110.439,0.0,766.5363,8084.04,0.0
2022-10-20 05:00:00,1548.6112,20294.057,746.8857,16405.54,1827.5739,27730.0,7110.439,20315.328,696.48,11611.951,715.36756,0.0,608.22856,1310.9375,1117.125,9000.332,1170.6091,1090.2778,12951.14,1133.6869,0.0,0.0578704,888.125,1388.1001,4280.869,7110.439,0.0,757.8838,11465.01,0.0
2022-10-20 06:00:00,1548.6112,20294.057,621.28955,19157.004,1857.086,39351.0,7110.439,14877.83,507.36,15922.8808,552.9433,2109.919,608.22856,1310.9375,921.25,10848.11482,1031.7202,963.5416,14766.044,1133.6869,0.0,0.1157407,1094.75,1314.0428,2383.287,7110.439,0.0,633.0038,13157.225,0.0
2022-10-20 07:00:00,1548.6112,20294.057,539.09595,23067.924,1866.2,40638.0,7110.439,15647.988,548.64,7317.379,560.1772,498.34436,608.22856,1310.9375,857.4687,9768.398174,957.8451,894.0972,11206.006,976.36306,0.0,0.0,947.6719,1273.0807,2738.499,7110.439,0.0,599.6725,11310.176,0.0
2022-10-20 08:00:00,1548.6112,20294.057,682.3244,25315.441,1852.5289,39348.0,7110.439,16251.26,658.23996,5955.118,666.9907,0.0,669.2106,1770.6406,958.7188,4361.1625,1014.6303,928.8195,11149.318,1016.402,0.0,0.0,1922.9375,1284.7455,2547.1396,7110.439,0.0,696.67506,12082.174,0.0
2022-10-20 09:00:00,1548.6112,20294.057,647.69275,12541.371,1846.0189,35565.0,7110.439,16415.879,734.88,6876.9893,743.7381,0.0,751.74975,1459.4844,1108.6874,3271.1555,1128.9244,1041.6666,11320.765,1129.0971,1.3243103,0.0,1234.4062,1355.5475,2394.2573,7110.439,0.0,773.1075,9370.006,0.0
2022-10-20 10:00:00,1548.6112,20294.057,657.91046,12299.92,1836.254,35385.0,1807.827,16407.707,733.59996,7118.0234,743.05993,247.52444,749.2902,1618.4688,1162.3125,3796.5254,1183.1778,1107.6388,10352.389,1187.3976,0.0,0.0,1496.0938,1379.6908,977.704,7110.439,0.0,762.655,8452.648,0.0
